Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF8LLCA,2018.03,26.460300000000004,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2018.06,33.306729999999995,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2018.09,28.651030000000002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2018.12,29.248730000000002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2019.03,25.88023,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2019.06,26.80704,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2019.09,27.68714,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2019.12,28.6488,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2020.03,29.94721,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2020.06,28.80085,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2020.09,28.97062,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2020.12,35.14201,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2021.03,32.31243,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2021.06,35.99698,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2021.09,34.73699,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2021.12,31.8414,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2022.03,29.53809,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2022.06,30.141289999999998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2022.09,26.21605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2022.12,27.96192,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2023.03,28.55661,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2023.06,32.33228,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2023.09,31.83169,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2023.12,33.01265,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2024.03,33.60571,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2024.06,34.72257,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2024.09,32.48458,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2024.12,35.806819999999995,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8MN1CA,2016.06,21.7405,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2016.09,22.61174,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2016.12,20.09176,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2017.03,16.64203,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2017.06,21.92767,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2017.09,23.727339999999998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2017.12,20.96179,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2018.03,17.492739999999998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2018.06,23.324740000000002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2018.09,23.230479999999996,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2018.12,20.37056,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2019.03,18.35118,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2019.06,23.61086,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2019.09,28.62752,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2019.12,21.487460000000002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2020.03,21.78742,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2020.06,25.09465,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2020.09,26.875479999999996,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2020.12,23.45484,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2021.03,21.097170000000002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2021.06,27.18926,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2021.09,29.277399999999997,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2021.12,29.68147,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2022.03,25.000639999999997,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2022.06,32.62508,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2022.09,32.72594,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2022.12,32.49588,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2023.03,23.12988,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2023.06,35.2096,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2023.09,34.704029999999996,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2023.12,33.55037,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2024.03,25.015700000000002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2024.06,35.73968,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2024.09,33.20817,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2024.12,31.45135,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN2CA,2016.06,10.38491,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2016.09,10.45198,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2016.12,8.49054,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2017.03,8.73991,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2017.06,10.061259999999999,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2017.09,9.284500000000001,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2017.12,8.35723,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2018.03,8.96465,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2018.06,10.98119,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2018.09,11.632290000000001,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2018.12,9.25127,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2019.03,10.01875,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2019.06,11.68182,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2019.09,11.9623,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2019.12,9.746509999999999,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2020.03,8.36333,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Administrative and Support Services,Current prices,Unadjusted,
